37.5775797;36.9287658;Kahramanmaraş Hayat Hastanesi
37.582181750000004;29.060617192246305;Kuyucak Devlet Hastanesi
37.582181750000004;29.060617192246305;Tavas Devlet Hastanesi
37.59377225;36.92282567796657;Karamanlı Devlet Hastanesi
37.59956535;38.978848790464355;Hilvan Devlet Hastanesi
37.6679186;31.73708187890676;Beyşehir Devlet Hastanesi
37.6749479;28.317558258931875;Bozdoğan Devlet Hastanesi
37.67876255;37.887983965050104;Besni Devlet Hastanesi
37.6977689;39.269910884861275;Siverek Devlet Hastanesi
37.7135105;33.566351057348655;Karapınar Devlet Hastanesi
37.724147650000006;30.292635595399197;Burdur Devlet Hastanesi
37.73176465;41.42047359956712;Hasankeyf Devlet Hastanesi
37.739489500000005;29.113369088449645;Denizli Cerrahi Hastanesi
37.7482777;27.415820936037154;Söke Egemed Hastanesı
37.7483342;42.17933024316507;Eruh Devlet Hastanesi
37.759179700000004;29.266597825568198;Honaz Devlet Hastanesi
37.7599832;38.278920299999996;Adıyaman Gözde Hastanesi
37.7649051;27.40373282480855;Söke Devlet Hastanesi
37.76760144727995;38.32370646292181;Adıyaman Devlet Eğitim ve Araştırma Hastanesi
37.7680982;30.5519126;Özel Davraz Yaşam Hastanesi
37.7741206;29.044691234714847;Özel Denizli Sağlık Hastanesi
37.77653455;29.01919439129226;Servergazi Devlet Hastanesi
37.776914250000004;30.56084093103448;Isparta Şehir Hastanesi
37.7779559;29.0567611;Denipol Hastanesi
37.78066685;29.06956998705313;Denizli Tekden Hastanesi
37.783594949999994;29.079288207979566;Denizli Devlet Hastanesi
37.78496655;29.093423700000002;Özel Odak Hastanesi
37.78991705;37.66007909277944;Gölbaşı Devlet Hastanesi
37.79767745;38.606529949475444;Kahta Devlet Hastanesi
37.80078665;30.537491257066648;Meddem Hastanesi
37.8368988;40.612264418020466;Bismil Devlet Hastanesi
37.837578449999995;34.99844637135861;Maden Devlet Hastanesi
37.837578449999995;34.99844637135861;Çamardı Devlet Hastanesi
37.8400848;27.839786;Aydın Atatürk Devlet Hastanesi
37.8484849;27.836982223320526;Aydın Devlet Hastanesi
37.857978450000004;32.550020459826726;Konya Şehir Hastanesi
37.8664459;27.2651423;Kuşadası Gözde Hastanesi
37.866553249999996;32.48743767137288;Konya Anıt Hastanesi
37.87417915;27.59179954005363;Germencik Devlet Hastanesi
37.8780142;32.4889041;Konya Büyükşehir Hastanesi
37.878435999999994;27.26744972989239;Kuşadası Devlet Hastanesi
37.8794803;32.44870245457215;Akademi Meram Hastanesi
37.879822149999995;32.489908775793104;Konya Numune Hastanesi
37.8840651;32.45637694937335;Selçuk Üniversitesi Hastanesi
37.8853981;32.431797324416905;Meram Tıp Fakültesi Hastanesi
37.8895715;41.12546045365161;Batman İluh Devlet Hastanesi
37.8947495;41.12868007115385;Batman Yaşam Hastanesi
37.8964587;41.126578705264;Özel Zilan Hastanesi
37.8992163;41.130214550000005;Özel Batman Hastanesi
37.90233055;41.14303504071566;Batman Dünya Hastanesi
37.904564199999996;40.2305885571223;Memorial Dicle Hastanesi
37.91017945;32.50072888781832;Konya Hospital Hastanesi
37.91253625;41.13815092395217;Batman Eğitim ve Araştırma Hastanesi
37.91433515;34.55805837243672;Bor Devlet Hastanesi
37.918496700000006;40.208034464889074;Özel Bağlar Hastanesi
37.91894695;40.239901594785564;Diyarbakır Selahaddin Eyyubi Devlet Hastanesi
37.9201407;40.265380743503414;Dicle Üniversitesi Hastanesi
37.9205558;28.338407647785026;Nazilli Devlet Hastanesi
37.9205558;28.338407647785026;Altıntaş Devlet Hastanesi
